,238pu,239pu,240pu,241pu,242pu,241am,Frac_BOC,Frac_EOC
0,0.005725729708254792,0.521715243087265,0.2928165937145774,0.13113773194957734,0.01369527696616471,0.03490942457416069,0.07806999999999999,0.06099647680210665
1,0.02856637631031235,0.5591266628668831,0.23092916330460198,0.06828456814591273,0.10014357836422577,0.012949651008064226,0.07806999999999999,0.06030666271611198
2,0.030146534853003518,0.5432104554304484,0.1844487094967931,0.15569203578418428,0.0694065063094995,0.01709575812607107,0.07806999999999999,0.059597880951126586
3,0.00454754073858291,0.5632139164041837,0.13051101814690258,0.1324125347964228,0.11848674691620024,0.050828242997707704,0.07807,0.05894810345454086
4,0.03734668786518437,0.6930982722502204,0.11397742545769812,0.029201436088717975,0.08239122986743186,0.043984948470747326,0.07807000000000001,0.05956960490744595
5,0.021114003381538602,0.6130283254637909,0.18956410770736082,0.02091799018817299,0.11440614456938072,0.040969428689756046,0.07806999999999997,0.060149293787695415
6,0.030477475893909915,0.3390814434511533,0.2881997610382975,0.1861746700646853,0.13168308825059089,0.024383561301363134,0.07806999999999999,0.06062695590588703
7,0.0290629506772192,0.4388077947100063,0.28067904427473583,0.07292331520434721,0.1422278563893824,0.03629903874430885,0.07807000000000001,0.06114790871576378
8,0.047137603709110173,0.4358872829840015,0.2134020614190259,0.0834794263786081,0.1717912250815103,0.048302400427743905,0.07807000000000001,0.06074456223097117
9,0.030432689043131823,0.3710338045017919,0.29364020201874924,0.07670510492740269,0.1892416090522833,0.03894659045664107,0.07806999999999999,0.061587408845494226
10,0.0028903935840955118,0.6368035209052328,0.2584078876854719,0.00908987226014758,0.042911791286013495,0.04989653427903872,0.07806999999999999,0.06123479156274921
11,0.05358347810008633,0.7082752117893482,0.16978505425857138,0.007785145915262719,0.016678179699352317,0.04389293023737908,0.07807,0.06112562818351959
12,0.06840889044548751,0.37092984142256924,0.27513331417193837,0.15357165728072927,0.10157742301244266,0.030378873666832822,0.07806999999999999,0.06092563822256031
13,0.02487305189483904,0.4049477535622924,0.28552318423558815,0.10207966279641648,0.11571054925533117,0.0668657982555327,0.07807000000000001,0.061272176291927785
14,0.050077047093430783,0.6358590037485732,0.16935931303609433,0.00667896738497465,0.12287332821917961,0.015152340517747515,0.07807,0.06023135602638455
15,0.03643161403134498,0.4634517430303834,0.27121574821325667,0.07775922522073964,0.09461352016041816,0.056528149343857345,0.07806999999999997,0.06120799722668225
16,0.020892553677150805,0.4694871602288383,0.2443595697172114,0.18272011371739424,0.021284819018621896,0.06125578364078337,0.07806999999999999,0.0604231521640133
17,0.06917590312487891,0.4014748148002714,0.22949881411179596,0.1144226889308496,0.18312438586396929,0.00230339316823492,0.07806999999999999,0.0605745184749961
18,0.04698587685078629,0.6074644859022809,0.12820514995286136,0.027212283044510375,0.12075833862096286,0.06937386562859824,0.07806999999999999,0.060021223921837
19,0.06313958226428111,0.5839937768913019,0.16543688750367844,0.006000468791731841,0.11649444877762333,0.06493483577138337,0.07806999999999999,0.06080900248724399
20,0.020023273541903565,0.49765908177112944,0.13981638990131381,0.12030232048746577,0.17110595147112662,0.051092982827060804,0.07807,0.059413092187970314
21,0.07089411429068365,0.4953570955425703,0.23061464584093824,0.0808809882118953,0.11086608614887741,0.011387069965034927,0.07807,0.06074521495036215
22,0.05120009884337868,0.5196282495157835,0.18434293449357095,0.03298045391144143,0.19384280141486565,0.018005461820960127,0.07806999999999996,0.06047645740662098
23,0.04881520651626294,0.6571294150516852,0.17480260643490286,0.05075255338236251,0.0030837417193293713,0.0654164768954571,0.07807,0.06114984910529006
24,0.05313540008558581,0.39010377591447004,0.22222283914878874,0.18525781238665953,0.13731504585217788,0.011965126612317903,0.07807000000000001,0.060083196278516854
25,0.06672383473881516,0.5838375265414795,0.10176182253758057,0.14160093968595625,0.09432182180061252,0.01175405469555611,0.07806999999999997,0.05923366092296298
26,0.02536032262134449,0.3593164011841523,0.2430579213335258,0.12164445092075502,0.18564864476194984,0.06497225917827258,0.07807,0.060965512895406596
27,0.06058183134764333,0.5978630159817832,0.1866423612035591,0.11581555294283058,0.03629070241133919,0.0028065361128446257,0.07806999999999997,0.06024922282516368
28,0.05372691848666441,0.5036637051560598,0.2638123657826955,0.0944296265168866,0.04545505441709256,0.03891232964060104,0.07807,0.06118016703266077
29,0.06680462990576387,0.37590395800043,0.24462390376319404,0.162607298082135,0.14655036581844086,0.0035098444300362326,0.07807,0.06040773120563861
30,0.06333362499753069,0.38674196016036816,0.2382667114196481,0.0763619658682631,0.1853678803910624,0.049927857163127615,0.07806999999999999,0.06137640927120087
31,0.0663854906080566,0.5447856389268816,0.12177692688499805,0.1964488732218119,0.008248935447203088,0.062354134911048846,0.07806999999999999,0.05983951136995111
32,0.02400323067424385,0.37890315549321557,0.2449105849898453,0.14569963943645012,0.14622849726366213,0.060254892142583075,0.07807,0.06059681153619853
33,0.060802810573246956,0.40315542818999056,0.2849213000399742,0.16882506276666967,0.08089170973972314,0.00140368869039575,0.07807,0.060678318271863214
34,0.00841055509652074,0.4704973506222889,0.22242248364092826,0.1470772967634449,0.08492931867223355,0.06666299520458381,0.07806999999999999,0.06002784928636194
35,0.03908612538108624,0.6627465716734375,0.12282363944894831,0.08711610929386102,0.03303866127037498,0.05518889293229188,0.07807,0.05975166911746589
36,0.03375258770290767,0.30002932519181796,0.2828860449456124,0.1373418010400212,0.19680360521143914,0.049186635908201666,0.07806999999999999,0.061380554428497464
37,0.004063257274847941,0.5708231265696672,0.23817869002843786,0.167648448571599,0.011184097445406525,0.008102380110041541,0.07806999999999999,0.060198265204879135
38,0.02895535815409146,0.73969600972264,0.11278765527645782,0.012909309763808184,0.037760829133097085,0.0678908379499055,0.07806999999999999,0.06004171937466862
39,0.013873504370232517,0.6294596476600826,0.21490542240972627,0.056548903209662715,0.07342588174694399,0.011786640603351982,0.07806999999999997,0.06004461874759824
40,0.06002295846364992,0.41332062027366695,0.29015827817576206,0.18639909825323825,0.01566239047111385,0.03443665436256888,0.07807,0.06114272542930798
41,0.0559166927400225,0.5979372186114633,0.13334240042291273,0.10259166865243954,0.07457929873771958,0.035632720835442326,0.07807,0.05967817991023689
42,0.07035325038719605,0.3457865976224698,0.28897176775729083,0.06579181971236574,0.1923380402282815,0.03675852429239617,0.07806999999999997,0.06194911080348822
43,0.04284471295655033,0.5669143292020863,0.14665812888472818,0.14721901036617616,0.06882900452277933,0.027534814067679814,0.07806999999999999,0.05945056139401912
44,0.053442648267797176,0.4651973102819163,0.19642242120694992,0.1882722454963981,0.06650415877845685,0.03016121596848166,0.07807,0.0599174229291746
45,0.04943827661548175,0.6432970073705694,0.2268645470720042,0.0632488662306306,0.006318037694463816,0.010833265016850375,0.07806999999999996,0.06124166541048577
46,0.0715909805678327,0.4291873369419607,0.224917652181517,0.18966175131753832,0.05510433688042959,0.029537942110721756,0.07806999999999999,0.06036206601730372
47,0.04092087974449405,0.4840361137146018,0.16033635816366232,0.09991984601965323,0.19200827218569227,0.022778530171896207,0.07806999999999999,0.05986087206199062
48,0.024584951655225694,0.5383952177898509,0.19009954605269608,0.09305141267385293,0.112579140070628,0.04128973175774648,0.07806999999999999,0.059882560839380816
49,0.025615725829055812,0.4325970129583122,0.19175022006270448,0.14892310156301272,0.13395536144990766,0.06715857813700724,0.07806999999999999,0.05998142109020532
50,0.024220981565363026,0.5731172822021203,0.12085574991261754,0.10891482131543512,0.15853325312285593,0.01435791188160824,0.07806999999999997,0.05903263909201104
51,0.03881657381869316,0.3984992731920371,0.2633419597114152,0.11284028086285089,0.14794266309642864,0.038559249318574955,0.07806999999999997,0.06089382638022634
52,0.05163110883820246,0.4924694778072974,0.17517080673210803,0.16551887510897967,0.07640861511550019,0.03880111639791238,0.07806999999999999,0.059809919126948656
53,0.014842254255397168,0.37920747536510896,0.2605125780820625,0.1392458266261229,0.16254277159993663,0.0436490940713719,0.07806999999999999,0.060628138771103485
54,0.05438413574429974,0.41354313840891443,0.2724286192435345,0.1428822438240458,0.06510829762259422,0.05165356515661119,0.07807000000000001,0.06101282663943728
55,0.007405855640560364,0.43541934733865373,0.29748463668479674,0.09791176133616152,0.13194057739288623,0.02983782160694158,0.07806999999999999,0.06089633990969572
56,0.052448585810250165,0.5494457395984326,0.21543276025738178,0.016525863698561506,0.12264069097331184,0.043506359662062045,0.07807,0.060991551345494485
