,238pu,239pu,240pu,241pu,242pu,241am,Frac_BOC,Frac_EOC
92,0.04138733066332932,0.6498535572734044,0.13833829644489617,0.08530333166864656,0.04346691952531165,0.04165056442441208,0.0636916572223741,0.04739475942122434
93,0.0032567682960604346,0.49834101897824284,0.2322504711746948,0.1165823522874619,0.10386772003572553,0.04570166922781452,0.07687252420816422,0.058994051011569994
94,0.06553495874771627,0.3611842110754062,0.24605061650543686,0.09001648241581243,0.17017714116438673,0.06703659009124134,0.1255790409774414,0.10411770029026222
95,0.05846201729088503,0.48066390061355985,0.15645144666304195,0.1994050549679836,0.10301176454044966,0.0020058159240800245,0.06448377745254269,0.04773718899576621
96,0.045032666847848,0.27506621516729646,0.2795793054199578,0.1678482594101928,0.16487973382902438,0.0675938193256805,0.11869802986777239,0.09767552717520465
97,0.03588144066425118,0.6085485056715052,0.109030267968821,0.18125926575741996,0.014463619750414916,0.050816900187587645,0.05602579891140127,0.04065063240798618
98,0.07494622607757005,0.479299402589895,0.11012033497799027,0.17208460138227705,0.15626135313548994,0.007288081836777491,0.06833426525735342,0.05103943725929078
99,0.06837319758168695,0.4108700490291322,0.19359012438133044,0.14429614977947428,0.15197494280637525,0.030895536422000748,0.08693129131448232,0.06805985229881399
100,0.06231647719820541,0.4704579860602781,0.16191979110188273,0.12693156720808077,0.1177491625421754,0.06062501588937763,0.08172482895880827,0.06328046677224275
101,0.02245986642983038,0.6049398173478896,0.15007482635040317,0.16806418498960551,0.017102646556679188,0.03735865832559218,0.05735356689068509,0.04181774847983744
102,0.018539583566926397,0.3973810402929709,0.24555105666811938,0.09979258918478925,0.18234810231960782,0.056387627967586264,0.10241059041042638,0.08243623727678263
103,0.0032020416733630234,0.44162765402584714,0.1661053376589387,0.1890679896037945,0.13851709203667495,0.06147988500138168,0.07076590058515139,0.05310069050153762
104,0.03054225011974664,0.6347811320273947,0.17971396263160605,0.05962160685760394,0.03347963942753649,0.061861408936112014,0.07042842830248443,0.053740362450784715
105,0.026855436983664834,0.5351610342740852,0.1953902932591849,0.07516941077728269,0.14317656802418507,0.024247256681597294,0.07830821960196156,0.06017769086041463
106,0.05487141784830984,0.5217239932743415,0.26356604130949807,0.08768457863808729,0.03175801824136365,0.04039595068839968,0.08358671174905545,0.06623009931927039
107,0.032920513115586796,0.4456867300143113,0.2328621875771009,0.1920930969189374,0.042084577180909154,0.054352895193154525,0.0729814498042575,0.05580781414401701
108,0.011400130636240098,0.5078138864986824,0.2708581893392672,0.0501847440911567,0.09134970106629071,0.06839334836836278,0.09450991233956078,0.07590427197245792
109,0.033000425365736295,0.5902306743800274,0.10197434096325371,0.1447951698407029,0.0917582127130079,0.03824117673727162,0.06058164588953524,0.04405383863067657
110,0.01747473361198382,0.4914789161027178,0.1570941272772305,0.1365265729859729,0.1910071942060995,0.006418455815995602,0.07042799762123385,0.05272429463907142
111,0.010818199654721411,0.35409401548354025,0.2671029033698326,0.16651677411576774,0.1535603584691157,0.04790774890702238,0.09168049872841517,0.07263781430370951
112,0.04307693782194604,0.46037104322782824,0.1819613200141495,0.10419608807081732,0.16844974637019297,0.04194486449506588,0.08606862258052918,0.06715589150518943
113,0.028192954948777018,0.5736936278820647,0.21436731557652514,0.04755470707371809,0.08207316943049964,0.05411822508841542,0.0811180683344281,0.06324283625303759
114,0.07476103417198342,0.4621171041144436,0.2513480964916909,0.17639829524706527,0.026478380779362633,0.008897089195454256,0.0737080999001869,0.05693634946043423
115,0.005188796971330457,0.5630542500115255,0.13644029498593946,0.08916692858947882,0.16234656251009483,0.043803166931630895,0.07046402322302094,0.052562912156563286
116,0.042372652130672026,0.4177394354339042,0.2213907040110605,0.1055587028375404,0.18612098946113775,0.026817516125684976,0.09399396140579291,0.0745610764698649
117,0.06417358047466398,0.550367720605427,0.276412021411234,0.10056012071775171,0.002700806363883964,0.00578575042703927,0.07536203616174424,0.059275819989091524
118,0.004133718398466949,0.6332781914911911,0.14894012539158002,0.11026650820091967,0.09717322484189993,0.0062082316759424,0.05926238844607816,0.04279248882072417
119,0.026495373680027228,0.5496598738065367,0.13856331134096356,0.14253228757161934,0.13863697934064234,0.0041121742602108205,0.06341504708560323,0.046488100455211
120,0.07143009833732503,0.5303064808616014,0.23780397419804924,0.04811524715756779,0.05816066723922285,0.054183532206233634,0.09326342964962474,0.0750540593885028
121,0.011051673125293123,0.5835116133789324,0.20865468642834198,0.04029100714620631,0.1238644053705108,0.03262661455071542,0.07806981020825482,0.060075321425278515
122,0.021512303857905337,0.534571512785945,0.24040588351474093,0.07414671425588301,0.10721288064276285,0.02215070494276287,0.07962431970060867,0.06172308115373981
123,0.0549688428158046,0.6548881922092047,0.14533525374996836,0.1112383321264216,0.029162820840700376,0.004406558257900567,0.05923872269703031,0.043716434846773004
124,0.07431221699279879,0.30348193855907557,0.2338370512932956,0.1999209275533201,0.18418088012573935,0.004266985475770692,0.09285707599799217,0.07336917246880367
125,0.03718786991582538,0.46232450295762556,0.2157741865759153,0.080175983070782,0.15674718447363895,0.04779027300621294,0.09325985941211842,0.07396211229291913
126,0.01376687585933674,0.6355575367000883,0.2265675704798032,0.0030466075893526346,0.06993821885843196,0.051123190512987096,0.07995655952747296,0.06251276676188892
127,0.06321245802264953,0.5811494281075881,0.15985020075693152,0.19195593510645653,0.00286404243890452,0.0009679355674700585,0.05697114155709718,0.041942096997139466
128,0.03645326081388843,0.5348082752917693,0.1908094662434992,0.0655101137611703,0.1497306590440171,0.02268822484565544,0.08066242576363397,0.0623622338584255
129,0.007571284783972144,0.6250058436219693,0.11585604191932232,0.12830379297918457,0.054092345548352246,0.0691706911471995,0.06010130676121534,0.043640181446315804
130,0.027185066124220798,0.6164699999365457,0.21910708999888834,0.04159669576581461,0.07496553674099704,0.020675611433533275,0.0739608916798356,0.056788896404414924
131,0.0405348749993472,0.335963152043428,0.2978891078621749,0.14105654644697402,0.12932391607475235,0.055232402573323625,0.10987730430844184,0.08974305686017206
132,0.058279217505269515,0.45895932187539595,0.21022510132014494,0.04838227402335566,0.1668500024748648,0.0573040828009689,0.10713253760484974,0.08698219187886468
133,0.011754340124491001,0.6798280124677467,0.16736452554099632,0.08754133331006267,0.022818375754565103,0.03069341280213822,0.05963755396293138,0.04387111838566769
134,0.06071128351981171,0.33650537152655935,0.27539506258702867,0.16355240108754532,0.1523945148688059,0.011441366410249001,0.09767680540021664,0.07810135295329433
135,0.00702562859366246,0.4889373440779072,0.2246057336979435,0.07015130175443578,0.15580234623230707,0.05347764564374415,0.08889879107507308,0.06991616652617577
136,0.011236760795675729,0.5848378286480403,0.15828601023794817,0.15429246257853402,0.057686522842969094,0.0336604148968326,0.06001554549044345,0.04375382948194103
137,0.009399703381332435,0.5877830139394266,0.13240049354465253,0.15649424129714926,0.08798830057208053,0.02593424726535862,0.0586300465900554,0.04225641279624086
138,0.036138754709310474,0.4707212240494538,0.281579030833229,0.10652835655563855,0.08313767177816123,0.021894962074206926,0.08550435017152369,0.06742689750920677
139,0.010679393628529198,0.40186158796124033,0.28209820796673984,0.13919138725738534,0.09862543283543491,0.06754399035067046,0.09216882458360456,0.07336056342883321
140,0.06721763609561736,0.6759703712753157,0.15080252701296182,0.04181605630148668,0.061954664143676265,0.002238745170942206,0.06638431214359303,0.0500569645617807
141,0.042083172687816146,0.5687997975568698,0.11791558036095517,0.1768337105580236,0.058492870762482774,0.03587486807385238,0.059360888487066985,0.04327739660934056
142,0.03751831489228504,0.5310708163287844,0.29109867904695297,0.021491590806859823,0.08828252634679805,0.030538072578319513,0.09733176655640055,0.07880742524177314
143,0.05426008177892588,0.4256368533720061,0.17880973776770395,0.12293503911730075,0.18164954399223301,0.03670874397183029,0.0881008159061591,0.06900094133180253
144,0.06286279160636696,0.2998299060358784,0.26822519098223274,0.1574370421639426,0.19334165692791563,0.01830341228366382,0.10955277275278717,0.088889165655576
145,0.05944268491168853,0.5282236295849878,0.19541873656174208,0.07132037829677955,0.08964143841310003,0.05595313223170207,0.08513408345008935,0.06683923436287735
146,0.005359065181761795,0.6040229052643895,0.18510386082436264,0.12607633860765438,0.05284609078844391,0.02659173933338767,0.0616176163272957,0.04530159057955663
147,0.00640095178842608,0.7532300948957664,0.17464414667469225,0.003319772281202921,0.05562539246433391,0.006779641895578496,0.061912064227264474,0.045757540365685745
148,0.05534890246181996,0.5886045028136034,0.15634219914436856,0.13019341669150195,0.029311498923551196,0.04019947996515482,0.06477444230298397,0.04861048163839173
149,0.004024627217300932,0.4580247481290318,0.14751560552969173,0.14537682747784966,0.19740565406575356,0.04765253758037223,0.07458037519786022,0.05637380935519871
150,0.06494031915016094,0.5768145332855695,0.17412937524988842,0.100194664009215,0.05098834350647367,0.03293276479869253,0.07087789662583902,0.05407041435999711
151,0.047057689050372845,0.5528333011383074,0.241057952319302,0.017654351507890534,0.1344262506918846,0.0069704552922424485,0.08998208979919108,0.07142519667943835
152,0.05885603189672253,0.46195026790061966,0.2175564986154241,0.04889370874515138,0.14378285915861325,0.06896063368346914,0.10830176316823327,0.08822455792575344
153,0.06484990913068005,0.6105867702916448,0.14177901769048926,0.04986665177185567,0.1311348282872314,0.0017828228280988444,0.07206470486711687,0.05467421438617475
154,0.015110088167170205,0.6642655339873058,0.10259757818703233,0.025120155249693243,0.1819670184111554,0.010939625997643206,0.06659305265433653,0.049055674224739644
155,0.03625697994509356,0.44498500445912825,0.2607788715186187,0.023141596286349948,0.17039682649774832,0.06444072129306118,0.12343327964696738,0.10257554423583282
156,0.05302898015377269,0.46372975007528955,0.19298229989902616,0.19589913310900542,0.08079022953806062,0.013569607224845574,0.06791524434965192,0.05099076864128353
157,0.0596972245568611,0.6818911830624349,0.1765693141207742,0.010424935022896903,0.003684374859742533,0.0677329683772903,0.07473138340225816,0.058706109481760575
158,0.0029853454211204726,0.3358165896425359,0.27442183396280806,0.19914301005975887,0.1750044154302032,0.012628805483573455,0.08355497905662501,0.06528956418561889
159,0.04271372646713092,0.47726458394437826,0.270489562142273,0.003651461127795456,0.18243019345352773,0.02345047286489478,0.1161811617122849,0.0957992353384031
160,0.0346781963038239,0.6639726837791546,0.13521407402702393,0.00870872358337926,0.12460815423562081,0.032818168070997425,0.072270757834521,0.05466508640501671
161,0.03257075632127265,0.49298283438475826,0.21949529641452653,0.10318301535190139,0.10216486128850634,0.04960323623903496,0.0822177472436803,0.06397272368310578
162,0.023215239778945268,0.5962629216282803,0.13224512260711113,0.17885086127942654,0.01732296445760988,0.05210289024862676,0.05719137434966944,0.04160359298605086
163,0.009080604596148512,0.5171321734926653,0.14647752953837342,0.18256248947469061,0.09736887688410663,0.047378326014015405,0.06290970726042863,0.0460820517891814
164,0.05771131223755801,0.4595507623475745,0.27037549331699756,0.11522493019610358,0.07263548128774433,0.024502020614021954,0.08697840272104373,0.06883242293833734
165,0.026132659710006962,0.428279356715429,0.2970272411426174,0.0514197251571633,0.1811960396983729,0.015944977576410377,0.11006287791443801,0.08997129501012922
166,0.050640578705279646,0.4340212646018945,0.2949645366627107,0.15892944056947794,0.04734477285098222,0.014099406609655077,0.08108013262490482,0.06359592092207828
167,0.03970771824126899,0.4851749451148101,0.270078398706044,0.03092586827896965,0.11151876256243397,0.06259430709647337,0.10856676726702816,0.08903663684544619
168,0.052006344952204006,0.5385220165747209,0.11681039208658855,0.09068339386759548,0.18153661592416845,0.0204412365947226,0.07389083303270089,0.05593799052927783
169,0.07464753717381994,0.5162382580422095,0.21338964944459077,0.022980827084013954,0.1434415732312963,0.029302155024069482,0.09992421262642426,0.08050810914549926
170,0.06914708072912913,0.6299537794051071,0.15436619202852497,0.031518714282052114,0.09546912825063678,0.01954510530455003,0.07449097072375863,0.057159294261084875
171,0.04277795561545977,0.4491427481454908,0.12948275221102873,0.13806940001187124,0.1763658008460608,0.06416134317008855,0.08035863375594954,0.061690471971494375
172,0.012693646981420843,0.4924368853860247,0.18014976815944134,0.16853083113804848,0.135045661708876,0.011143206626188673,0.06627503744639096,0.04912978662531172
173,0.057579223836963,0.4154121012399038,0.22331730321519933,0.08643403545533986,0.15978353178769938,0.05747380446489462,0.10591228584071809,0.08576534475406157
174,0.05333577041481737,0.614992700758138,0.26721948726415956,0.006532670780040738,0.013561199156340154,0.04435817162650433,0.08657814608171012,0.06994150393457135
175,0.026783289023796193,0.4705538862217929,0.12807727419391493,0.1957350439188024,0.11483821945531854,0.06401228718637499,0.06698103782536514,0.04971750573587809
176,0.014306032964846598,0.58203402958177,0.11089610607013702,0.09283061255261103,0.18024937552105305,0.01968384330958231,0.06633358000951986,0.04882893019437527
177,0.05347571397312919,0.3390185775882942,0.25358374621870966,0.11307109740075288,0.19963046129367001,0.04122040352544415,0.1167154941933576,0.09566493081168591
178,0.0710445884418717,0.5441214186181264,0.22788326759242378,0.08237701466464584,0.06457141621475161,0.010002294468180795,0.0787445260649495,0.06139901784760953
179,0.03565273549023717,0.41157982164596213,0.28302821607898143,0.014533823356014294,0.1966262691416404,0.05857913428716446,0.14267070378139196,0.12082775819632739
180,0.041699859098010016,0.49430747916356305,0.17430912375365545,0.06484791149682226,0.16982641938778417,0.055009207100165054,0.09023509554618793,0.07099769030237195
181,0.05736423388403414,0.44413819816652544,0.23373710066796569,0.11400379824012526,0.1460090097872209,0.004747659254128486,0.08662674527397998,0.06798934723815103
182,0.04535201053724024,0.2970068857360536,0.2988355326263211,0.12741092099348209,0.19739387457120827,0.03400077553569459,0.12557073753415074,0.10407474346165382
183,0.023278079430071385,0.48654113225949763,0.2414409279388873,0.046306672809671295,0.13269185912764017,0.06974132843423225,0.1002013347680511,0.08080221696296382
184,0.045576447130393764,0.5460841375809031,0.16841329453804918,0.1403086268046833,0.0956082425269187,0.0040092514190520285,0.06562169014342693,0.04882949307160898
185,0.0690508454584759,0.4333686069008476,0.22923399794613109,0.152128285285448,0.08505319409061855,0.03116507031847899,0.08290432855259246,0.06475749349935046
186,0.019812053347584766,0.5637083544333719,0.1435835390284506,0.16239159531393277,0.10248661981371003,0.008017838062949896,0.059824331400577496,0.04337188761725783
187,0.05173928211434335,0.34334852102093777,0.2680480647711253,0.11322801585815974,0.1736551383630852,0.04998097787234871,0.11753773544893087,0.09662231024389079
