,238pu,239pu,240pu,241pu,242pu,241am,out_238pu,out_239pu,out_240pu,out_241pu,out_242pu,out_241am,Frac_BOC,Frac_EOC
10,0.0028903935840955113,0.636803520905233,0.25840788768547185,0.009089872260147578,0.04291179128601349,0.049896534279038715,0.028965010463212922,0.42539805317384644,0.3049343533702969,0.14983002154159406,0.06733332832015855,0.0235392331308912,0.0788426326343077,0.06192618159275437
11,0.053583478100086325,0.7082752117893482,0.16978505425857138,0.00778514591526272,0.01667817969935232,0.04389293023737908,0.07086816960393065,0.46324484926481835,0.26205391817423673,0.1402897619065902,0.04376693757573943,0.019776363474684495,0.06991554325470657,0.05392903796423996
12,0.06840889044548751,0.37092984142256924,0.2751333141719385,0.15357165728072933,0.10157742301244266,0.030378873666832826,0.07960461620791891,0.31159291978341197,0.2656304590533726,0.17208330790641269,0.14741172739694033,0.023676969651943554,0.09600132871760797,0.07683442735157821
13,0.024873051894839047,0.40494775356229246,0.28552318423558815,0.10207966279641652,0.11571054925533118,0.06686579825553272,0.054637965995123765,0.32227687060744353,0.2777803800641973,0.15672101657110535,0.1526753816122312,0.035908385149898914,0.1042311629848869,0.08464365152481212
14,0.050077047093430783,0.6358590037485732,0.16935931303609436,0.00667896738497465,0.12287332821917961,0.015152340517747515,0.053498832997260264,0.4158006735390719,0.24814863088408942,0.13075634784038817,0.14042102065284834,0.011374494086341834,0.07710801460594634,0.059388791904447014
15,0.03643161403134498,0.46345174303038333,0.27121574821325667,0.07775922522073964,0.09461352016041816,0.05652814934385735,0.06053206577831447,0.3520409809468678,0.2785236822741057,0.15237801605803536,0.12619929509253422,0.030325959850142404,0.09737451701548641,0.07843042513948933
16,0.02089255367715081,0.46948716022883835,0.2443595697172114,0.18272011371739424,0.021284819018621896,0.06125578364078337,0.05625369374972164,0.3691205213550531,0.2659271974635611,0.1889731639256952,0.08789122173373905,0.03183420177223003,0.07167826565159627,0.054849269263703926
17,0.06917590312487891,0.4014748148002714,0.22949881411179593,0.11442268893084959,0.1831243858639693,0.00230339316823492,0.06574111251424818,0.30981154758403573,0.24035914715432474,0.14853158195672456,0.22366379121644314,0.011892819574223747,0.09537010482521055,0.07589453379913899
18,0.04698587685078628,0.6074644859022809,0.1282051499528613,0.027212283044510375,0.12075833862096286,0.06937386562859822,0.07751909251396334,0.4146773838410178,0.21457872600493036,0.12059961344323428,0.14530490310228628,0.027320281094567966,0.0795845191288297,0.06134675973188982
19,0.0631395822642811,0.5839937768913019,0.1654368875036784,0.00600046879173184,0.11649444877762329,0.06493483577138337,0.08695003470897701,0.40860536445585827,0.22931667495339295,0.1148970251432756,0.13300420069941965,0.027226700039076592,0.09071715895466309,0.07199725289793865
20,0.020023273541903565,0.4976590817711295,0.13981638990131387,0.12030232048746577,0.17110595147112667,0.05109298282706081,0.048539354017522955,0.356062968662478,0.2035227418148731,0.14332584363474635,0.224682269480354,0.023866822390025418,0.07478972451934104,0.056577238631360556
21,0.07089411429068367,0.4953570955425705,0.23061464584093827,0.08088098821189531,0.11086608614887745,0.011387069965034928,0.07126068828242418,0.3632203806394419,0.2596244896772103,0.15047215218293986,0.1416167422168595,0.013805547001124392,0.08704350630894976,0.06865728132285229
22,0.05120009884337867,0.5196282495157832,0.1843429344935709,0.032980453911441415,0.1938428014148656,0.01800546182096012,0.05544424437731993,0.3571935859912147,0.2318121835128096,0.12364871022601492,0.21887808106438822,0.01302319482825249,0.0912701383416159,0.07210348030201398
23,0.04881520651626293,0.6571294150516851,0.17480260643490286,0.050752553382362495,0.0030837417193293713,0.0654164768954571,0.07836858307733763,0.4476633118246176,0.2549627747301749,0.1484581559025699,0.04300432819109748,0.027542846274202608,0.0703104453010843,0.05429611033660473
24,0.053135400085585816,0.3901037759144701,0.2222228391487888,0.18525781238665956,0.1373150458521779,0.011965126612317904,0.05911997136428771,0.32008110593511113,0.23459346140035225,0.1707021233690877,0.19849878327728823,0.017004554653872978,0.07977403257463209,0.06157614380953479
25,0.06672383473881516,0.5838375265414795,0.10176182253758057,0.14160093968595622,0.09432182180061252,0.011754054695556113,0.07077835476371504,0.4075822978552103,0.21043666076346002,0.15343609327530588,0.14465949327491928,0.013107100067389391,0.06173226986033109,0.04533606599749131
26,0.02536032262134449,0.35931640118415237,0.24305792133352577,0.12164445092075503,0.1856486447619498,0.06497225917827258,0.05466982365107793,0.2925014498169872,0.23870429495859405,0.14890845626617566,0.23040189197639577,0.034814083330769255,0.10642367849563462,0.08611871040555283
27,0.06058183134764334,0.5978630159817832,0.1866423612035591,0.11581555294283055,0.03629070241133919,0.0028065361128446252,0.06017349201284235,0.41668184901904076,0.2585849265080201,0.16966610203616408,0.08278441907967082,0.012109211344261905,0.06483260909007584,0.048800582986435526
28,0.05372691848666442,0.5036637051560598,0.26381236578269557,0.09442962651688662,0.045455054417092564,0.03891232964060104,0.06955849787418139,0.37670921069269425,0.28204506199398094,0.16517560978930396,0.08241842837652258,0.02409319127331677,0.08486676431956527,0.06719265762641041
29,0.0668046299057639,0.37590395800042997,0.24462390376319404,0.162607298082135,0.1465503658184409,0.003509844430036232,0.06601272002495685,0.3081025277003481,0.24607997853451144,0.1672599636362071,0.19816665819533366,0.014378151908642774,0.08832184566756697,0.06946277276514878
30,0.06333362499753069,0.38674196016036816,0.23826671141964806,0.0763619658682631,0.18536788039106236,0.049927857163127615,0.0792681760440137,0.30646174813735105,0.24157720983948855,0.12939042254875927,0.21503475269669534,0.028267690733692164,0.1189984660580172,0.09794950934260398
31,0.06638549060805658,0.5447856389268815,0.12177692688499803,0.19644887322181187,0.008248935447203086,0.062354134911048846,0.09896311341933385,0.4135074181633338,0.21160720517460216,0.16962772831393313,0.07848438393003696,0.027810150998760084,0.06138436689389323,0.04566132838748297
32,0.024003230674243856,0.37890315549321557,0.24491058498984536,0.14569963943645015,0.14622849726366213,0.06025489214258309,0.053777120326232476,0.3083054038636869,0.24460979891115156,0.1631182094123533,0.19734788944963924,0.032841578036936554,0.09377670052342414,0.07445781021278321
33,0.06080281057324694,0.40315542818999045,0.2849213000399741,0.16882506276666964,0.08089170973972312,0.0014036886903957498,0.060482279495186274,0.3278988839483825,0.27999502293727513,0.18378745773408475,0.13293442559072516,0.014901930294346234,0.08320689247712687,0.0652229563762206
34,0.008410555096520738,0.47049735062228887,0.2224224836409282,0.14707729676344491,0.08492931867223355,0.06666299520458381,0.04631652645998477,0.35831419947701804,0.25109928273520926,0.17142695552615492,0.14055655237939613,0.03228648342223683,0.07657326567575881,0.05872074858743234
35,0.03908612538108623,0.6627465716734374,0.12282363944894832,0.087116109293861,0.03303866127037498,0.05518889293229187,0.06829706967464659,0.4456577596844802,0.2327925114666984,0.1527871036650202,0.07688134290155013,0.023584212607604505,0.06247112523042117,0.04631736117909187
36,0.03375258770290768,0.300029325191818,0.2828860449456124,0.13734180104002117,0.1968036052114391,0.049186635908201666,0.05396232639559862,0.2598782517057089,0.25887498173337453,0.1549388136258543,0.24035241746143624,0.03199320907802738,0.11932149603511953,0.09825050624357025
37,0.00406325727484794,0.5708231265696672,0.2381786900284378,0.16764844857159897,0.011184097445406521,0.00810238011004154,0.016042781847414662,0.40177220046858725,0.2889611821451138,0.19774652999595077,0.07962791431498,0.015849391227953424,0.05990066599349507,0.04438885750655006
38,0.028955358154091445,0.7396960097226399,0.11278765527645777,0.01290930976380818,0.03776082913309707,0.06789083794990548,0.06330593824912542,0.47386422060924327,0.23761568744143496,0.13496799589181313,0.06525528308257601,0.024990874725807185,0.06452049800833795,0.04816684509403025
39,0.013873504370232517,0.6294596476600827,0.21490542240972627,0.056548903209662715,0.073425881746944,0.011786640603351984,0.022564455279807747,0.4142007641513469,0.28126152919704606,0.16218301752905864,0.1066761577860689,0.013114076056671801,0.06864662295283734,0.051813270113943856
40,0.060022958463649925,0.41332062027366695,0.2901582781757622,0.18639909825323828,0.01566239047111385,0.03443665436256888,0.07616694067992034,0.34463089398053653,0.2832630602067544,0.19338571231531465,0.07663091672167076,0.025922476095803244,0.0807208864958349,0.06349224751525327
41,0.0559166927400225,0.5979372186114635,0.13334240042291276,0.10259166865243956,0.07457929873771958,0.035632720835442326,0.07254038721843548,0.4159818949113346,0.2251516052386822,0.1507258058324069,0.11645119430259919,0.019149112496541703,0.06680030071849077,0.04999413609526044
42,0.07035325038719606,0.34578659762246977,0.2889717677572908,0.06579181971236572,0.1923380402282815,0.036758524292396164,0.07838744935654204,0.2796678163635845,0.2768358936285086,0.12468315212854597,0.2157104375255328,0.024715250997286074,0.14454616288545133,0.12205008028071676
43,0.04284471295655034,0.5669143292020862,0.14665812888472818,0.14721901036617613,0.06882900452277932,0.027534814067679818,0.058919882830003545,0.40367104613241667,0.2301167756576424,0.16540902825662196,0.12359203750258121,0.01829122962073425,0.0632528827211552,0.04676441484707693
44,0.05344264826779718,0.4651973102819163,0.19642242120694992,0.1882722454963981,0.06650415877845686,0.030161215968481665,0.06973074441613604,0.36694282060205935,0.23629144878473887,0.17630117257548086,0.1291216866168799,0.021612127004704922,0.06993662574143628,0.05290162972758096
45,0.04943827661548175,0.6432970073705693,0.2268645470720042,0.0632488662306306,0.006318037694463816,0.010833265016850379,0.05262886990423928,0.4325484112601561,0.28788664096197764,0.1667100234836455,0.04690305606897364,0.013322998321007853,0.06827813220164218,0.05263036253763122
46,0.0715909805678327,0.4291873369419607,0.22491765218151702,0.18966175131753832,0.05510433688042959,0.029537942110721763,0.08480758933664871,0.35329907518056064,0.244744848537117,0.17930330359186902,0.11520453853739884,0.02264064481640568,0.07603997364541427,0.05859549677210015
47,0.04092087974449405,0.4840361137146019,0.16033635816366235,0.09991984601965323,0.19200827218569227,0.022778530171896207,0.051136469359436415,0.34500465107320444,0.21195010455520075,0.13880169198859307,0.2371015471892492,0.01600553583431615,0.08058958878252048,0.06205410090938622
48,0.02458495165522569,0.5383952177898509,0.19009954605269605,0.09305141267385292,0.11257914007062798,0.04128973175774647,0.04677287054119501,0.3801358323651484,0.24384843662628372,0.15320429252814488,0.15396484930008794,0.022073718639139914,0.07544563483531434,0.05759580346248279
49,0.025615725829055812,0.43259701295831215,0.19175022006270454,0.14892310156301275,0.13395536144990766,0.06715857813700725,0.06079091197673324,0.3379571304526617,0.2213301942151534,0.15820789104492144,0.18968490781739503,0.03202896449313527,0.0819138841182091,0.06333327973696276
50,0.024220981565363026,0.5731172822021202,0.12085574991261751,0.10891482131543509,0.1585332531228559,0.01435791188160824,0.034225366955738225,0.38308864046649455,0.21382864728466391,0.14689946980580326,0.20884528174283107,0.013112593744469086,0.06549952206086437,0.04823198039361086
51,0.038816573818693155,0.39849927319203704,0.26334195971141516,0.11284028086285088,0.14794266309642867,0.038559249318574955,0.05551321136442352,0.3131517344754106,0.26240736931653236,0.15600993200524627,0.187909852865647,0.025007899972740253,0.09915531580095546,0.07958738255454836
52,0.05163110883820247,0.4924694778072974,0.175170806732108,0.16551887510897967,0.07640861511550018,0.03880111639791239,0.07188569237172512,0.37625682306766367,0.22823993260422157,0.1669809238560873,0.13383051947477306,0.022806108625529252,0.07013509494037541,0.05297561229123709
53,0.014842254255397168,0.37920747536510896,0.2605125780820625,0.13924582662612286,0.1625427715999366,0.0436490940713719,0.03822493724916783,0.3019177303584003,0.2568537852223675,0.16358501945858273,0.2125085948075511,0.026909932903930504,0.09360563218431628,0.07435481842860459
54,0.05438413574429974,0.4135431384089145,0.2724286192435345,0.1428822438240458,0.06510829762259424,0.051653565156611195,0.0767566871278316,0.33735052582813124,0.27041527720314773,0.1736440254132806,0.11108440231701455,0.030749082110594305,0.09097696599806705,0.07248352458836664
55,0.007405855640560363,0.4354193473386537,0.2974846366847967,0.09791176133616152,0.1319405773928862,0.02983782160694158,0.024576743371763285,0.3251604285259792,0.295980930251967,0.1630988022400734,0.16960755697890983,0.021575538631307352,0.09308249251159256,0.07421786474236715
56,0.05244858581025017,0.5494457395984326,0.2154327602573818,0.01652586369856151,0.12264069097331184,0.04350635966206205,0.06773057492616473,0.3866392863935882,0.25648605678391495,0.1267017940911422,0.1406921734963001,0.021750114308889727,0.09393634077459356,0.07505959045214797
57,0.06580357858750825,0.5997029225770344,0.153463046404989,0.06664650175407752,0.04959828711427953,0.06478566356211148,0.09327640350954981,0.42440721897108624,0.23112331268286093,0.14058896178378003,0.08278186402098334,0.027822239031739644,0.07507843629815106,0.05786360870550528
58,0.043570484184412825,0.4363786290284037,0.20116529431671618,0.15271662464228333,0.1401307492016769,0.02603821862650716,0.05688696442412072,0.33760813771621845,0.22992949894453374,0.16125604827598847,0.19477528447501985,0.019544066164118808,0.07903791434565473,0.060852455474326654
59,0.033322983879500945,0.6687986460929415,0.17228660043386504,0.07219605827256614,0.035693588397936446,0.017702122923190098,0.043279790648703256,0.4395949112627459,0.2642503974868045,0.16290231431692104,0.07547339683850496,0.014499189446320311,0.06281608982561497,0.046826082057885215
60,0.011651758780275974,0.6548697471017927,0.14001617214976253,0.12455975961469831,0.04638715555199208,0.022515406801478396,0.029384355620396815,0.43248216578278814,0.24892018232215687,0.17137142437542924,0.10159593670146244,0.016245935197766508,0.05684000301047442,0.04098561514284058
61,0.04491010726008474,0.27251723256678445,0.2522287102206821,0.18143141086730705,0.19423809513902554,0.054674443946116064,0.06831435565053282,0.2549278390073251,0.22915814403437554,0.16364909855899812,0.25003550605101416,0.03391505669775417,0.10992879208951818,0.08929229656830337
62,0.02082804012286158,0.44239157860086503,0.2034759558980172,0.19412761241175464,0.13216875421682836,0.007008058749673256,0.029840863978908786,0.34031065658725074,0.23691627180549363,0.1765331954234108,0.20116844540955367,0.01523056679538229,0.06871766737676527,0.05145970993610962
63,0.023468549052493435,0.4803863031405331,0.22664550009679693,0.19142456242927702,0.060243327521492814,0.017831757759406694,0.03797826579987568,0.36741067962847945,0.2604828519196948,0.18871078959975346,0.12661572759064624,0.018801685461550328,0.0663826402615003,0.04974958616014978
64,0.01138291423095599,0.6317059400599505,0.11709480640293522,0.10793229615244117,0.06936185625920845,0.06252218689450871,0.04914914334158137,0.42639035673117326,0.2248402219777371,0.15503354850374873,0.11900007395914274,0.02558665548661673,0.06177158078111427,0.045061941773036476
65,0.0013489797004204557,0.4887008662587289,0.20260922184606653,0.17106260390878744,0.08436167674585504,0.05191665154014167,0.035297295836502034,0.3661452445068982,0.2452838177374909,0.1776649300688411,0.14871383665582635,0.026894875194441344,0.06851171369760588,0.051309624627361904
66,0.02358564645574504,0.6990597860671204,0.13348092114637441,0.007322913949941206,0.1303060157631138,0.00624471661770515,0.02680644994993779,0.43137593223243637,0.24406465348868708,0.13654867950674238,0.15251825776355193,0.008686027058644345,0.0663999725658704,0.049255333242085135
67,0.050915365870909245,0.5767884508519449,0.24264117883163436,0.058342785718716816,0.029880938041921205,0.04143128068487367,0.06763643936763993,0.4091914216566571,0.2816438317829874,0.1563236724381974,0.062344824029339004,0.02285981072517937,0.08014855651325181,0.06313690119000073
68,0.07283427451189782,0.4148197570580849,0.25685862036154844,0.10179030067037387,0.10696494421569935,0.046732103182395734,0.08830703518251803,0.3320844388994976,0.2597950539468324,0.1511545988525118,0.14057275122099713,0.028086121897643028,0.10332090380072093,0.08374892584330239
69,0.07323805221092893,0.5119843905513728,0.12220394028471973,0.12640055045904242,0.1611681251712628,0.0050049413226732785,0.07117294699907949,0.3673055522604143,0.19979626849699506,0.1414748294587956,0.20902386372380571,0.011226539060909908,0.07169554901561487,0.05410929788702441
70,0.037734049070167,0.45237612294652846,0.227665786258398,0.030587495277312148,0.18436080495095325,0.067275741496641,0.06333479301602193,0.33770592813570793,0.2435616645319492,0.11657589243659823,0.20679483170614152,0.03202689017358114,0.11574837562099169,0.09509715988614599
71,0.032099072516848993,0.696662840467719,0.15338354245511598,0.024610489600470575,0.06050903156777728,0.03273502339206811,0.048198084280552236,0.448872884771604,0.25479625696811004,0.14465783496686493,0.08672043749098113,0.01675450152188781,0.06656860783712004,0.049956187987930514
72,0.0727151984356531,0.42525809708297135,0.1559887604316394,0.1712073744328152,0.12823203991977913,0.046598529697141816,0.0930748588995674,0.34385041871026584,0.19938352731753564,0.15314180174810435,0.18551383712026506,0.0250355562042616,0.07904718960465151,0.060802795453067486
73,0.03677489396531012,0.4512023356236403,0.24446378721976064,0.12560573154648583,0.12624651986364183,0.01570673178116128,0.04505950204913833,0.3398934232030758,0.2614594837558954,0.16509182363413746,0.1717426592304217,0.01675310812733131,0.08257915119720269,0.06431040216539104
74,0.027628847206564694,0.5505997482506525,0.11864939371734873,0.14638931405585529,0.10818493951126687,0.048547757258311924,0.05653004279216148,0.39132848914288487,0.20883056984009687,0.15500541767261355,0.1655359435272625,0.02276953702498077,0.06460348793187956,0.0475549172153166
75,0.054038732693655014,0.6261103938232822,0.11552683217441001,0.11278609376806832,0.054565672179714184,0.0369722753608704,0.07258787396345115,0.4298323317087024,0.22361207592782525,0.1542919839639943,0.10052330788288526,0.0191524265531417,0.06231592595791096,0.046062266032957586
76,0.04623801460599791,0.6410641019023973,0.10470729683823962,0.04876877540429923,0.13903187771605272,0.02018993353301317,0.05430067250419867,0.41537435568071984,0.21503981867763636,0.1327066604064464,0.16974322482246343,0.012835267908535307,0.06781898446879,0.050517666123677786
77,0.020279630773707213,0.5089687437604669,0.28329347126402105,0.041018587091112654,0.11265058322192346,0.033788983888768644,0.035901603661289944,0.362460861359106,0.2978133238150775,0.1467562519016654,0.1364097876369487,0.02065817162591238,0.09463899051094361,0.07591391733930286
78,0.016050073361405896,0.4566757516707711,0.260261087567138,0.06312462901988537,0.1945410561234924,0.009347402257307203,0.021837118989970334,0.3224988981798176,0.2727441456022162,0.14353227878535008,0.22674485096633967,0.012642707476306012,0.09517506728369118,0.07585682089962724
79,0.0054034985506057395,0.5925552121987582,0.2240777982525351,0.03483986597202356,0.07974475759858286,0.06337886742749468,0.03821438684586435,0.4061600741425478,0.27411904320953767,0.1456614539210345,0.1077883119234881,0.028056729957527664,0.08025897131481409,0.06249538647677078
80,0.017621304035866384,0.6878555033739272,0.18126524536540967,0.02031977102469393,0.08952585257160905,0.003412323628493743,0.020710440206197937,0.43274528854924194,0.27226741620337747,0.15100252722773883,0.1140577623316689,0.00921656548177515,0.06648905372525897,0.04969977074045496
81,0.06730567063426023,0.6789012827469588,0.15934135862886825,0.086044751086037,0.0025597313440479494,0.005847205559827673,0.06652744975640885,0.44978427249488856,0.25814077686591336,0.16436005274921348,0.049560133443488925,0.011627314690086776,0.060899660658711594,0.045820266929808694
82,0.03351044092041331,0.5841590656907386,0.23249389615595292,0.12051791610914515,0.010283369322425826,0.019035311801324246,0.04500551345293727,0.4106328653721779,0.2823181666401008,0.18065978242992903,0.06395934175522891,0.017424330349626014,0.06619797975084034,0.0503454230130802
83,0.007245289367676446,0.6443889099414384,0.20014643011221395,0.05227943602709225,0.04027698493018248,0.0556629496213967,0.038312031211706246,0.4308953365848176,0.2720577129871622,0.15702056484924215,0.07659303545684999,0.025121318910221735,0.06937812400768345,0.052668339652472015
84,0.03234587916631216,0.5637176687946818,0.20931150675264545,0.03567796920283859,0.11020082183658797,0.04874615424693402,0.05419634689941611,0.3918279463559741,0.257695034734736,0.13744105319828787,0.13530021360233122,0.02353940520925463,0.08495481070809334,0.06662505867960691
85,0.008158938899000344,0.7809169753867206,0.1330877614092763,0.008926527615687236,0.042516068326711294,0.026393728362604257,0.024621927043510024,0.47605365903798297,0.26446268818464214,0.15016680161493218,0.07045771286307426,0.014237211255858386,0.05900403294276488,0.04306164076108753
86,0.014757996373355623,0.5422920759672835,0.10568305963098586,0.17737805774755305,0.09751713002057724,0.06237168026024473,0.05441611375641223,0.3912276747079759,0.2023550954028948,0.16096437062160543,0.16496526304922107,0.026071482461890394,0.06133642425880516,0.04458386053816354
87,0.03371870480409757,0.533434409924736,0.15754300954931574,0.055244048004826664,0.15155742147172777,0.06850240624529637,0.06528259326729399,0.3765858427559034,0.21741596819319942,0.12744532205963677,0.18417498577620145,0.0290952879477649,0.08536988124796852,0.06648531690692594
88,0.02348542762831694,0.5781093612815588,0.1687798853844155,0.15674165179697322,0.06754945772260408,0.005334216186131449,0.031110352635320433,0.4020086983392397,0.24915547724394935,0.17700103566314096,0.1272774441650067,0.013446991953342992,0.05978990102222981,0.043626255906976996
89,0.05926447018973887,0.45081472421655033,0.14832722584171804,0.19251627532167762,0.0903863893216744,0.05869091510864067,0.08922885205071122,0.3627422220793008,0.2030653492505769,0.16200593591842252,0.15463243096257567,0.028325209738413005,0.0716416466245448,0.05414265400081471
90,0.03835217182390007,0.5364843740241931,0.2438194066640842,0.012266024522307078,0.14145290338720265,0.02762511957831291,0.04805654131683186,0.3724813447058644,0.2746645888606971,0.12959231802487117,0.15855188434826106,0.01665332274347425,0.09615048910859213,0.07711410917646888
91,0.05250606288769388,0.48210740297711613,0.20415832251744703,0.14345075175174535,0.0768522813340264,0.04092517853197129,0.07229354798550572,0.3690418237195012,0.24166026085618736,0.16583703735044786,0.12723323897701394,0.02393409111134387,0.0761471708329544,0.058529930951004554
92,0.04138733066332932,0.6498535572734044,0.13833829644489617,0.08530333166864656,0.04346691952531165,0.04165056442441208,0.06299465069123618,0.4377542220430225,0.23920008185968866,0.15464808761295734,0.0849977871344385,0.02040517065865685,0.0636916572223741,0.04739475942122434
93,0.0032567682960604346,0.49834101897824284,0.2322504711746948,0.1165823522874619,0.10386772003572553,0.04570166922781452,0.030820461684227436,0.3618256039601545,0.2637749568699061,0.1667747303553144,0.151723603519834,0.025080643610563533,0.07687252420816422,0.058994051011569994
94,0.06553495874771627,0.3611842110754062,0.24605061650543686,0.09001648241581243,0.17017714116438673,0.06703659009124134,0.08788447652687058,0.29916947126956456,0.24156663096290773,0.13297952022531545,0.2016686696473975,0.03673123136794412,0.1255790409774414,0.10411770029026222
95,0.05846201729088503,0.48066390061355985,0.15645144666304195,0.1994050549679836,0.10301176454044966,0.0020058159240800245,0.06011784407871022,0.36771827884068375,0.21925130099076612,0.17059960302843313,0.168915601301822,0.013397371759584784,0.06448377745254269,0.04773718899576621
96,0.045032666847848,0.27506621516729646,0.2795793054199578,0.1678482594101928,0.16487973382902438,0.0675938193256805,0.07183190278016383,0.2569277118127756,0.2519570196741559,0.16449894219079758,0.21342942456359754,0.04135499897850949,0.11869802986777239,0.09767552717520465
97,0.03588144066425118,0.6085485056715052,0.109030267968821,0.18125926575741996,0.014463619750414916,0.050816900187587645,0.06737988049201601,0.4299978028372532,0.22189992339036782,0.17277899124280513,0.08458419587489781,0.02335920616266023,0.05602579891140127,0.04065063240798618
98,0.07494622607757005,0.479299402589895,0.11012033497799027,0.17208460138227705,0.15626135313548994,0.007288081836777491,0.07520729394772013,0.35932521401038736,0.18949542050839685,0.14734516643303106,0.21589195837225247,0.012734946728212083,0.06833426525735342,0.05103943725929078
99,0.06837319758168695,0.4108700490291322,0.19359012438133044,0.14429614977947428,0.15197494280637525,0.030895536422000748,0.07995924964134397,0.3271171827099101,0.2179739185643331,0.15270388817562194,0.20136475968696785,0.020881001221823146,0.08693129131448232,0.06805985229881399
100,0.06231647719820541,0.4704579860602781,0.16191979110188273,0.12693156720808077,0.1177491625421754,0.06062501588937763,0.08926235226277807,0.36119949295706155,0.21020605669878936,0.14661903212691774,0.1640492866605383,0.02866377929391492,0.08172482895880827,0.06328046677224275
101,0.02245986642983038,0.6049398173478896,0.15007482635040317,0.16806418498960551,0.017102646556679188,0.03735865832559218,0.047907331935885956,0.4234121160358237,0.24294727168586763,0.17974673167772134,0.08488851772826117,0.021098030936440103,0.05735356689068509,0.04181774847983744
102,0.018539583566926397,0.3973810402929709,0.24555105666811938,0.09979258918478925,0.18234810231960782,0.056387627967586264,0.04509146475918667,0.3072340495947269,0.24847195555852844,0.14603950338995317,0.2228631859405584,0.030299840757046514,0.10241059041042638,0.08243623727678263
103,0.0032020416733630234,0.44162765402584714,0.1661053376589387,0.1890679896037945,0.13851709203667495,0.06147988500138168,0.042062940776420005,0.341664974016511,0.21075946760067987,0.16643494228993197,0.2104712718633925,0.028606403453064547,0.07076590058515139,0.05310069050153762
104,0.03054225011974664,0.6347811320273947,0.17971396263160605,0.05962160685760394,0.03347963942753649,0.061861408936112014,0.06160629831553715,0.4333813790753216,0.2560303567079098,0.15172191258919882,0.07039262707268808,0.02686742623934455,0.07042842830248443,0.053740362450784715
105,0.026855436983664834,0.5351610342740852,0.1953902932591849,0.07516941077728269,0.14317656802418507,0.024247256681597294,0.03955842544489407,0.3705922580056934,0.24578477165187565,0.1474007088995374,0.18004890767222997,0.01661492832576955,0.07830821960196156,0.06017769086041463
106,0.05487141784830984,0.5217239932743415,0.26356604130949807,0.08768457863808729,0.03175801824136365,0.04039595068839968,0.07106406242252365,0.38620422943118565,0.28478784404004337,0.1648323766489586,0.06881268549834807,0.024298801958940495,0.08358671174905545,0.06623009931927039
107,0.032920513115586796,0.4456867300143113,0.2328621875771009,0.1920930969189374,0.042084577180909154,0.054352895193154525,0.06360759332709397,0.3592038259126326,0.25371959457087295,0.1857071296653279,0.10794527058243643,0.029816585941636158,0.0729814498042575,0.05580781414401701
